仿真时间,探测时戳,批号,目标真实ID,雷达传感器ID,搭载实体ID,目标类型,目标位置_经,目标位置_纬,目标位置_高,目标速度_X,目标速度_Y,目标速度_Z,目标高度,目标航向,航迹状态,航迹质量,属性,机型,架次,航班
820.75,820.75,1005,805,13058,13058,3,121.908666,-28.02056028,-71798.80414,265.1780418,130.3742977,51.79911795,5504.828793,0,1,0,,不明,1,1
820.75,820.75,1001,817,13142,13142,3,121.7842645,-27.93816077,-94275.66399,266.5274318,104.9280793,89.18086267,5618.475003,0,1,0,,不明,1,1
820.8,820.8,1001,817,13135,13135,3,121.7842093,-27.93816406,-95833.32499,266.5277536,104.9275579,89.18051434,4061.269731,0,1,0,,不明,1,1
820.9,820.9,1003,781,13023,13023,3,121.3604588,-27.65287699,-63020.44165,245.8949531,43.06914246,166.3752416,977.4280871,0,1,0,,不明,1,1
820.9,820.9,1006,811,13051,13051,3,122.2086054,-28.21981867,-78767.89588,265.8922169,110.2912179,84.48181005,1430.940762,0,1,0,,不明,1,1
820.9,820.9,1005,805,13065,13065,3,121.9082206,-28.0202642,-71821.44555,265.1790138,130.372732,51.79808312,5504.25802,0,1,0,,不明,1,1
820.9,820.9,1006,811,13058,13058,3,122.2076908,-28.21910077,-74390.96507,265.8922169,110.2912179,84.48181005,5831.015149,0,1,0,,不明,1,1
820.95,820.95,1005,805,13023,13023,3,121.9079057,-28.02005464,-71828.47047,265.1793377,130.37221,51.79773818,5506.636235,0,1,0,,不明,1,1
820.95,820.95,1005,805,13142,13142,3,121.9082019,-28.02025194,-71828.67263,265.1793377,130.37221,51.79773818,5510.069141,0,1,0,,不明,1,1
821,821,1003,781,13086,13086,3,121.3602731,-27.65275226,-63040.99771,245.8955978,43.06808466,166.3745625,975.9853365,0,1,0,,不明,1,1
821,821,1005,805,13135,13135,3,121.9084152,-28.02044873,-73959.56943,265.1796617,130.3716881,51.79739324,3372.282014,0,1,0,,不明,1,1
821,821,1006,811,13023,13023,3,122.2077283,-28.21912591,-74405.9424,265.8928686,110.2901795,84.48111467,5838.149939,0,1,0,,不明,1,1
821,821,1006,811,13142,13142,3,122.2074225,-28.21892373,-74407.52482,265.8928686,110.2901795,84.48111467,5835.989741,0,1,0,,不明,1,1
821.05,821.05,1002,793,13037,13037,3,121.9462301,-28.04450605,-30133.56646,251.4336133,58.8407714,152.7052773,338.3945977,0,1,0,,不明,1,1
821.05,821.05,1006,811,13065,13065,3,122.2072596,-28.21881621,-74416.34678,265.8931944,110.2896603,84.48076698,5830.085936,0,1,0,,不明,1,1
821.05,821.05,1006,811,13135,13135,3,122.2077834,-28.21919062,-75499.97797,265.8931944,110.2896603,84.48076698,4740.844927,0,1,0,,不明,1,1
821.1,821.1,1005,805,13079,13079,3,121.9075765,-28.01983598,-71851.50155,265.1803097,130.3706443,51.79670335,5503.545346,0,1,0,,不明,1,1
821.1,821.1,1005,805,13086,13086,3,121.9076198,-28.01986481,-71850.94646,265.1803097,130.3706443,51.79670335,5504.643635,0,1,0,,不明,1,1
821.15,821.15,1006,811,13086,13086,3,122.2069481,-28.21861057,-74432.74038,265.8938461,110.2886219,84.48007159,5830.242133,0,1,0,,不明,1,1
821.15,821.15,1003,781,13079,13079,3,121.3599161,-27.65251217,-63070.23095,245.8965649,43.06649794,166.3735439,975.9835953,0,1,0,,不明,1,1
821.15,821.15,1006,811,13079,13079,3,122.2069461,-28.21860922,-74432.65121,265.8938461,110.2886219,84.48007159,5830.260501,0,1,0,,不明,1,1
821.25,821.25,1004,799,13128,13128,3,121.703098,-27.88223852,-29451.08775,259.8160056,148.8737033,18.22810216,4281.047739,0,1,0,,不明,1,1
821.5,821.5,1004,799,13142,13142,3,121.7021305,-27.88157367,-28761.08538,259.8176331,148.8710684,18.22642403,5002.441839,0,1,0,,不明,1,1
821.5,821.5,1004,799,13135,13135,3,121.7032085,-27.88238904,-32482.38356,259.8176331,148.8710684,18.22642403,1252.56811,0,1,0,,不明,1,1
821.55,821.55,1004,799,13023,13023,3,121.7020857,-27.88154382,-28765.36063,259.8179586,148.8705414,18.2260884,5002.978932,0,1,0,,不明,1,1
821.55,821.55,1001,817,13072,13072,3,121.7819819,-27.93663951,-94412.43061,266.5325805,104.9197375,89.17528929,5611.422546,0,1,0,,不明,1,1
821.55,821.55,1002,793,13142,13142,3,121.9435011,-28.04257411,-25559.77122,251.4368927,58.83551129,152.7019044,5005.442202,0,1,0,,不明,1,1
821.55,821.55,1002,793,13135,13135,3,121.9444493,-28.04328511,-28718.3242,251.4368927,58.83551129,152.7019044,1822.748347,0,1,0,,不明,1,1
821.6,821.6,1002,793,13023,13023,3,121.9434059,-28.04251097,-25568.74328,251.4372206,58.83498528,152.7015671,5005.305951,0,1,0,,不明,1,1
821.95,821.95,1006,811,13072,13072,3,122.2046214,-28.21707505,-74566.46467,265.899059,110.2803148,84.47450845,5828.539772,0,1,0,,不明,1,1
822.1,822.1,1001,817,13114,13114,3,121.781524,-27.9364132,-97497.05706,266.53612,104.9140024,89.17145751,2537.896496,0,1,0,,不明,1,1
822.2,822.2,1001,817,13093,13093,3,121.7813378,-27.93629558,-97758.3898,266.5367635,104.9129596,89.17076082,2283.330929,0,1,0,,不明,1,1
822.2,822.2,1001,817,13107,13107,3,121.7800976,-27.93538214,-94466.62247,266.5367635,104.9129596,89.17076082,5669.651214,0,1,0,,不明,1,1
822.25,822.25,1005,805,13072,13072,3,121.9040779,-28.01751008,-72026.24137,265.1877606,130.3586399,51.78876957,5502.197991,0,1,0,,不明,1,1
822.25,822.25,1006,811,13114,13114,3,122.2046298,-28.21713352,-76616.48747,265.9010138,110.2771995,84.47242225,3771.913693,0,1,0,,不明,1,1
822.25,822.25,1006,811,13107,13107,3,122.2037331,-28.21649562,-74882.78015,265.9010138,110.2771995,84.47242225,5562.145307,0,1,0,,不明,1,1
822.3,822.3,1006,811,13093,13093,3,122.2045516,-28.21708948,-76915.56518,265.9013396,110.2766803,84.47207454,3473.890951,0,1,0,,不明,1,1
822.35,822.35,1002,793,13058,13058,3,121.9415877,-28.04130456,-25710.79926,251.4421394,58.82709505,152.6965076,5004.166584,0,1,0,,不明,1,1
822.35,822.35,1002,793,13051,13051,3,121.9443478,-28.04325999,-30393.56588,251.4421394,58.82709505,152.6965076,192.221576,0,1,0,,不明,1,1
822.4,822.4,1005,805,13114,13114,3,121.9046404,-28.01795349,-74703.76356,265.1887324,130.357074,51.78773472,2774.763002,0,1,0,,不明,1,1
822.45,822.45,1005,805,13107,13107,3,121.9035085,-28.017131,-72034.68006,265.1890563,130.3565521,51.78738977,5524.470046,0,1,0,,不明,1,1
822.5,822.5,1005,805,13093,13093,3,121.9043654,-28.01777649,-74942.93012,265.1893802,130.3560301,51.78704481,2544.90736,0,1,0,,不明,1,1
822.7,822.7,1002,793,13079,13079,3,121.9407033,-28.04071768,-25778.35886,251.4444347,58.82341292,152.6941465,5004.145993,0,1,0,,不明,1,1
822.7,822.7,1002,793,13086,13086,3,121.9406872,-28.04070697,-25779.43763,251.4444347,58.82341292,152.6941465,5003.874336,0,1,0,,不明,1,1
822.9,822.9,1002,793,13065,13065,3,121.9402031,-28.04038572,-25816.73459,251.4457462,58.82130884,152.6927972,5004.028284,0,1,0,,不明,1,1
822.95,822.95,1004,799,13058,13058,3,121.6976759,-27.87859715,-28950.33609,259.8270719,148.8557855,18.21669081,5000.819357,0,1,0,,不明,1,1
823,823,1004,799,13051,13051,3,121.7021124,-27.88168389,-33605.38875,259.8273974,148.8552585,18.21635518,57.82871316,0,1,0,,不明,1,1
823.05,823.05,1002,793,13114,13114,3,121.9404656,-28.04060154,-27441.07597,251.4467299,58.81973078,152.6917853,3360.148762,0,1,0,,不明,1,1
823.15,823.15,1006,811,13016,13016,3,122.2033902,-28.21639809,-79888.97657,265.9068778,110.2678537,84.46616352,483.4578746,0,1,0,,不明,1,1
823.15,823.15,1006,811,13009,13009,3,122.2033301,-28.21635773,-79864.96934,265.9068778,110.2678537,84.46616352,511.3986503,0,1,0,,不明,1,1
823.15,823.15,1002,793,13093,13093,3,121.9399571,-28.04026758,-27615.77908,251.4473857,58.81867873,152.6911106,3227.636387,0,1,0,,不明,1,1
823.15,823.15,1002,793,13107,13107,3,121.9395468,-28.03994012,-25468.61606,251.4473857,58.81867873,152.6911106,5406.002441,0,1,0,,不明,1,1
823.2,823.2,1004,799,13086,13086,3,121.6969051,-27.8780821,-28983.53718,259.8286992,148.8531504,18.21501266,5000.801507,0,1,0,,不明,1,1
823.25,823.25,1004,799,13114,13114,3,121.6974129,-27.87847515,-31090.82453,259.8290246,148.8526234,18.21467703,2844.991191,0,1,0,,不明,1,1
823.25,823.25,1004,799,13079,13079,3,121.6967621,-27.87798649,-28989.18841,259.8290246,148.8526234,18.21467703,5001.003339,0,1,0,,不明,1,1
823.3,823.3,1004,799,13093,13093,3,121.6972858,-27.87839226,-31178.23349,259.8293501,148.8520964,18.2143414,2758.441163,0,1,0,,不明,1,1
823.3,823.3,1004,799,13107,13107,3,121.6966137,-27.87789126,-29151.28528,259.8293501,148.8520964,18.2143414,4847.875892,0,1,0,,不明,1,1
823.45,823.45,1006,811,13002,13002,3,122.2018936,-28.21540111,-79619.00335,265.9088324,110.2647384,84.46407724,825.9838439,0,1,0,,不明,1,1
823.45,823.45,1006,811,12981,12981,3,122.203078,-28.2161976,-80123.16601,265.9088324,110.2647384,84.46407724,219.3200203,0,1,0,,不明,1,1
823.5,823.5,1006,811,12995,12995,3,122.2000566,-28.21406074,-74775.29882,265.9091581,110.2642192,84.46372953,5881.586879,0,1,0,,不明,1,1
823.6,823.6,1006,811,12988,12988,3,122.1997628,-28.21386822,-74845.71903,265.9098096,110.2631807,84.4630341,5826.524023,0,1,0,,不明,1,1
823.6,823.6,1002,793,13072,13072,3,121.9384834,-28.03924447,-25947.45272,251.4503366,58.81394452,152.6880747,5005.838927,0,1,0,,不明,1,1
823.65,823.65,1001,817,13009,13009,3,121.7788481,-27.93468723,-99882.1326,266.546094,104.8978394,89.16065856,144.549448,0,1,0,,不明,1,1
823.65,823.65,1001,817,13016,13016,3,121.778966,-27.93476602,-99882.74294,266.546094,104.8978394,89.16065856,130.1614591,0,1,0,,不明,1,1
823.7,823.7,1004,799,13065,13065,3,121.6953866,-27.87706733,-29047.87762,259.8319536,148.8478803,18.21165635,5000.938852,0,1,0,,不明,1,1
823.9,823.9,1001,817,13002,13002,3,121.7767942,-27.93331252,-99785.74739,266.5477026,104.8952324,89.15891675,368.957766,0,1,0,,不明,1,1
823.95,823.95,1001,817,12995,12995,3,121.7750107,-27.93199337,-94844.74256,266.5480243,104.8947111,89.15856838,5586.246527,0,1,0,,不明,1,1
824,824,1005,805,13016,13016,3,121.9002024,-28.01505988,-77145.62364,265.1990974,130.3403715,51.77669613,415.8600896,0,1,0,,不明,1,1
824,824,1005,805,13009,13009,3,121.9002047,-28.01506087,-77124.2471,265.1990974,130.3403715,51.77669613,439.7717768,0,1,0,,不明,1,1
824,824,1004,799,13072,13072,3,121.6944648,-27.87645136,-29087.7941,259.8339062,148.8447181,18.20964256,5002.126908,0,1,0,,不明,1,1
824.1,824.1,1005,805,12995,12995,3,121.8985199,-28.01381464,-72301.80933,265.1997452,130.3393276,51.77600621,5504.754751,0,1,0,,不明,1,1
824.1,824.1,1005,805,13002,13002,3,121.8995199,-28.01459647,-76804.65512,265.1997452,130.3393276,51.77600621,812.5665462,0,1,0,,不明,1,1
824.25,824.25,1003,781,13072,13072,3,121.3525354,-27.64754848,-63675.72468,245.9165489,43.03370535,166.3524908,976.4493433,0,1,0,,不明,1,1
824.35,824.35,1006,811,12903,12903,3,122.1975508,-28.21240831,-74981.59458,265.9146957,110.2553923,84.45781832,5830.155165,0,1,0,,不明,1,1
824.35,824.35,1006,811,12917,12917,3,122.197987,-28.21276525,-77627.04586,265.9146957,110.2553923,84.45781832,3067.988673,0,1,0,,不明,1,1
824.4,824.4,1006,811,12910,12910,3,122.1977492,-28.21260265,-77423.20668,265.9150214,110.2548731,84.45747059,3294.903289,0,1,0,,不明,1,1
824.45,824.45,1002,793,13009,13009,3,121.9366821,-28.03812903,-29244.64544,251.4559102,58.80500204,152.68234,1791.888033,0,1,0,,不明,1,1
824.45,824.45,1002,793,12995,12995,3,121.9363558,-28.03784066,-26431.06064,251.4559102,58.80500204,152.68234,4690.028677,0,1,0,,不明,1,1
824.45,824.45,1002,793,13002,13002,3,121.9366292,-28.03807625,-28549.39367,251.4559102,58.80500204,152.68234,2502.183435,0,1,0,,不明,1,1
824.5,824.5,1001,817,12924,12924,3,121.7734403,-27.93095217,-95157.84659,266.5515631,104.8889756,89.15473635,5366.95247,0,1,0,,不明,1,1
824.5,824.5,1002,793,13016,13016,3,121.9365537,-28.03804464,-29285.00465,251.4562381,58.80447601,152.6820027,1751.784478,0,1,0,,不明,1,1
824.6,824.6,1005,805,12903,12903,3,121.8970077,-28.01280907,-72376.82722,265.202984,130.3341079,51.77255659,5510.965941,0,1,0,,不明,1,1
824.6,824.6,1005,805,12917,12917,3,121.8971547,-28.01295433,-74220.47538,265.202984,130.3341079,51.77255659,3591.103195,0,1,0,,不明,1,1
824.6,824.6,1005,805,12981,12981,3,121.8976591,-28.01337102,-77359.53726,265.202984,130.3341079,51.77255659,271.8016493,0,1,0,,不明,1,1
824.65,824.65,1005,805,12910,12910,3,121.8969736,-28.01282683,-73953.15809,265.2033078,130.3335859,51.77221162,3885.35909,0,1,0,,不明,1,1
824.65,824.65,1001,817,12903,12903,3,121.7729772,-27.93063706,-94936.9645,266.5525281,104.8874114,89.15369124,5616.667057,0,1,0,,不明,1,1
824.65,824.65,1001,817,12917,12917,3,121.7732056,-27.93086594,-97890.38144,266.5525281,104.8874114,89.15369124,2540.170481,0,1,0,,不明,1,1
824.65,824.65,1004,799,12995,12995,3,121.6924682,-27.87511215,-28978.78725,259.8381366,148.8378667,18.20527934,5202.639166,0,1,0,,不明,1,1
824.65,824.65,1004,799,13002,13002,3,121.6926702,-27.87530983,-31453.7864,259.8381366,148.8378667,18.20527934,2660.515369,0,1,0,,不明,1,1
824.7,824.7,1001,817,12910,12910,3,121.7730029,-27.93072445,-97656.1307,266.5528498,104.88689,89.15334287,2795.175439,0,1,0,,不明,1,1
824.75,824.75,1004,799,13016,13016,3,121.6923345,-27.87510399,-32201.3773,259.8387874,148.8368127,18.20460807,1906.163933,0,1,0,,不明,1,1
824.75,824.75,1004,799,13009,13009,3,121.6923413,-27.87510766,-32165.90116,259.8387874,148.8368127,18.20460807,1941.338775,0,1,0,,不明,1,1
824.8,824.8,1002,793,12981,12981,3,121.9356037,-28.03741868,-29537.34437,251.4582051,58.80131982,152.6799786,1559.732152,0,1,0,,不明,1,1
824.8,824.8,1005,805,12988,12988,3,121.8964027,-28.01240684,-72409.12868,265.2042794,130.33202,51.77117673,5501.874238,0,1,0,,不明,1,1
824.85,824.85,1002,793,12988,12988,3,121.9353321,-28.03715312,-26188.69185,251.458533,58.80079379,152.6796412,5007.968022,0,1,0,,不明,1,1
824.9,824.9,1006,811,12974,12974,3,122.1959624,-28.21135964,-75065.79525,265.9182786,110.2496807,84.45399334,5826.72489,0,1,0,,不明,1,1
824.9,824.9,1001,817,12981,12981,3,121.7725321,-27.9304724,-100078.183,266.5541366,104.8848044,89.15194938,51.03388768,0,1,0,,不明,1,1
824.95,824.95,1006,811,12938,12938,3,122.1958154,-28.21126261,-75074.58332,265.9186043,110.2491615,84.45364561,5826.772155,0,1,0,,不明,1,1
824.95,824.95,1006,811,12931,12931,3,122.1958158,-28.21126286,-75073.99008,265.9186043,110.2491615,84.45364561,5826.79934,0,1,0,,不明,1,1
825.05,825.05,1004,799,12981,12981,3,121.6912105,-27.8743549,-32332.99477,259.8407398,148.8336504,18.20259427,1816.974988,0,1,0,,不明,1,1
825.1,825.1,1004,799,12988,12988,3,121.6911085,-27.87420828,-29229.99701,259.8410652,148.8331234,18.20225863,5005.248615,0,1,0,,不明,1,1
825.15,825.15,1002,793,12974,12974,3,121.9345717,-28.03664843,-26245.37612,251.4605,58.79763758,152.6776171,5011.978554,0,1,0,,不明,1,1
825.15,825.15,1002,793,12931,12931,3,121.9345978,-28.03666591,-26250.47064,251.4605,58.79763758,152.6776171,5010.297649,0,1,0,,不明,1,1
825.15,825.15,1002,793,12938,12938,3,121.9345589,-28.03663978,-26241.23839,251.4605,58.79763758,152.6776171,5012.466049,0,1,0,,不明,1,1
825.35,825.35,1005,805,12974,12974,3,121.8947383,-28.01130003,-72490.97876,265.2078418,130.3262782,51.7673821,5503.671989,0,1,0,,不明,1,1
825.35,825.35,1004,799,12974,12974,3,121.6903659,-27.87371209,-29265.44029,259.8426922,148.8304882,18.20058046,5007.739893,0,1,0,,不明,1,1
825.35,825.35,1001,817,12988,12988,3,121.7709425,-27.92928068,-95058.55846,266.5570317,104.8801117,89.14881399,5609.218157,0,1,0,,不明,1,1
825.35,825.35,1005,805,12938,12938,3,121.894745,-28.01130455,-72492.11343,265.2078418,130.3262782,51.7673821,5503.447772,0,1,0,,不明,1,1
825.35,825.35,1004,799,12938,12938,3,121.6904128,-27.87374365,-29273.10701,259.8426922,148.8304882,18.20058046,5006.467212,0,1,0,,不明,1,1
825.35,825.35,1005,805,12931,12931,3,121.8947334,-28.01129672,-72490.25694,265.2078418,130.3262782,51.7673821,5503.760583,0,1,0,,不明,1,1
825.35,825.35,1004,799,12931,12931,3,121.6903731,-27.87371695,-29266.27689,259.8426922,148.8304882,18.20058046,5007.914287,0,1,0,,不明,1,1
825.7,825.7,1001,817,12938,12938,3,121.7699172,-27.9285971,-95117.47034,266.5592833,104.8764618,89.14637534,5610.385219,0,1,0,,不明,1,1
825.7,825.7,1001,817,12974,12974,3,121.769917,-27.92859695,-95117.4612,266.5592833,104.8764618,89.14637534,5610.442149,0,1,0,,不明,1,1
825.75,825.75,1001,817,12931,12931,3,121.7697868,-27.92851021,-95127.11615,266.559605,104.8759404,89.14602696,5609.992056,0,1,0,,不明,1,1
828.6,828.6,1003,781,13065,13065,3,121.3421937,-27.64059204,-64522.24948,245.944582,42.98768847,166.3229426,976.1705336,0,1,0,,不明,1,1
829.4,829.4,1003,781,13051,13051,3,121.3402154,-27.63928437,-65601.72566,245.9497364,42.97922541,166.3175077,54.84082644,0,1,0,,不明,1,1
829.4,829.4,1003,781,13058,13058,3,121.3402882,-27.63931007,-64678.55657,245.9497364,42.97922541,166.3175077,976.3415409,0,1,0,,不明,1,1
829.6,829.6,1003,781,13030,13030,3,121.339796,-27.6389924,-65248.62045,245.9510249,42.97710963,166.3161489,444.6040061,0,1,0,,不明,1,1
829.6,829.6,1003,781,13037,13037,3,121.3397914,-27.63898952,-65258.67669,245.9510249,42.97710963,166.3161489,433.1697329,0,1,0,,不明,1,1
829.65,829.65,1003,781,13044,13044,3,121.3396806,-27.63891443,-65245.99639,245.9513471,42.97658069,166.3158092,454.9767544,0,1,0,,不明,1,1
830.2,830.2,1001,817,13030,13030,3,121.7570357,-27.92009457,-99235.87485,266.5882267,104.8295319,89.11501901,2262.232495,0,1,0,,不明,1,1
830.2,830.2,1001,817,13037,13037,3,121.7570519,-27.9201064,-99272.85401,266.5882267,104.8295319,89.11501901,2225.141609,0,1,0,,不明,1,1
830.2,830.2,1001,817,13044,13044,3,121.7570226,-27.92008495,-99202.89807,266.5882267,104.8295319,89.11501901,2293.956389,0,1,0,,不明,1,1
830.35,830.35,1001,817,13058,13058,3,121.7564014,-27.91958473,-95908.49404,266.5891913,104.8279675,89.11397373,5609.088481,0,1,0,,不明,1,1
830.4,830.4,1001,817,13051,13051,3,121.7566987,-27.91989762,-100331.3982,266.5895128,104.827446,89.1136253,1191.117355,0,1,0,,不明,1,1
830.4,830.4,1005,805,13037,13037,3,121.8798446,-28.00149732,-77247.69561,265.2405427,130.2735542,51.73253885,1513.835384,0,1,0,,不明,1,1
830.4,830.4,1005,805,13030,13030,3,121.8798437,-28.00149585,-77214.02567,265.2405427,130.2735542,51.73253885,1546.627798,0,1,0,,不明,1,1
830.4,830.4,1005,805,13044,13044,3,121.879914,-28.00154205,-77188.77251,265.2405427,130.2735542,51.73253885,1574.898533,0,1,0,,不明,1,1
830.45,830.45,1001,817,13065,13065,3,121.7561107,-27.91939085,-95925.43159,266.5898343,104.8269246,89.11327688,5608.445623,0,1,0,,不明,1,1
830.55,830.55,1004,799,13037,13037,3,121.675632,-27.86398908,-34878.22681,259.8765247,148.7756708,18.16567391,140.5752208,0,1,0,,不明,1,1
830.6,830.6,1006,811,13037,13037,3,122.179789,-28.20077154,-79493.15972,265.9554003,110.1904835,84.41434935,2356.51925,0,1,0,,不明,1,1
830.6,830.6,1004,799,13030,13030,3,121.6754808,-27.86388759,-34868.50805,259.8768499,148.7751437,18.16533827,151.1485943,0,1,0,,不明,1,1
830.6,830.6,1006,811,13030,13030,3,122.1798568,-28.20081529,-79451.27767,265.9554003,110.1904835,84.41434935,2399.910543,0,1,0,,不明,1,1
830.6,830.6,1004,799,13044,13044,3,121.6754685,-27.86387897,-34854.57437,259.8768499,148.7751437,18.16533827,160.360196,0,1,0,,不明,1,1
830.6,830.6,1006,811,13044,13044,3,122.1797828,-28.20076532,-79413.43789,265.9554003,110.1904835,84.41434935,2436.129058,0,1,0,,不明,1,1
830.65,830.65,1003,781,13086,13086,3,121.3373165,-27.63731075,-64921.80609,245.9577894,42.96600175,166.3090151,976.2410099,0,1,0,,不明,1,1
830.65,830.65,1001,817,13079,13079,3,121.7555264,-27.91900119,-95959.86228,266.5911204,104.8248387,89.11188316,5608.354841,0,1,0,,不明,1,1
830.7,830.7,1005,805,13058,13058,3,121.8785681,-28.00054502,-73296.873,265.2424849,130.2704219,51.73046886,5500.926931,0,1,0,,不明,1,1
830.7,830.7,1005,805,13051,13051,3,121.8794309,-28.00124233,-78055.73643,265.2424849,130.2704219,51.73046886,736.0750412,0,1,0,,不明,1,1
830.75,830.75,1001,817,13023,13023,3,121.755068,-27.91869515,-95974.25441,266.5917634,104.8237957,89.1111863,5611.562912,0,1,0,,不明,1,1
830.75,830.75,1001,817,13142,13142,3,121.7552275,-27.91880182,-95976.68086,266.5917634,104.8237957,89.1111863,5614.059713,0,1,0,,不明,1,1
830.75,830.75,1001,817,13135,13135,3,121.7556245,-27.91910741,-97536.4983,266.5917634,104.8237957,89.1111863,4045.705168,0,1,0,,不明,1,1
830.8,830.8,1003,781,13079,13079,3,121.3369595,-27.63707055,-64951.0354,245.9587557,42.9644149,166.307996,976.2394844,0,1,0,,不明,1,1
830.85,830.85,1006,811,13051,13051,3,122.17948,-28.20059184,-80455.01573,265.957028,110.1878869,84.41261044,1415.438185,0,1,0,,不明,1,1
830.85,830.85,1006,811,13058,13058,3,122.1785215,-28.19984408,-76066.01777,265.957028,110.1878869,84.41261044,5824.746128,0,1,0,,不明,1,1
830.85,830.85,1005,805,13065,13065,3,121.878103,-28.00023559,-73319.22753,265.2434559,130.2688557,51.72943386,5500.093492,0,1,0,,不明,1,1
